OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
3846,720103,66TH  AVE,89180,B,3,Conventional,78.8938519548163
3847,720104,66TH  AVE,89180,B,3,Conventional,82.2145517751803
3848,720105,OGONTZ  AVE,61180,B,2,Conventional,229.516542635518
3849,720106,66TH  AVE,89180,B,3,Conventional,95.3217685563216
3850,720107,66TH  AVE,89180,B,3,Conventional,100.788438521028
3851,720109,66TH  AVE,89180,B,3,Conventional,90.4848423086456
3852,720110,66TH  AVE,89180,B,3,Conventional,88.2894178967097
3853,720111,66TH  AVE,89180,B,3,Conventional,89.1311300061296
3854,720113,OGONTZ  AVE,61180,B,2,Conventional,222.671750899513
3855,720124,OGONTZ  AVE,61180,B,2,Conventional,95.7561618671093
3856,720128,OGONTZ  AVE,61180,B,2,Conventional,130.881579501721
3857,720272,WAYNE  AVE,81880,B,4,Conventional,169.051590903686
3858,720274,WAYNE  AVE,81880,B,4,Conventional,156.224292073531
3859,720286,WAYNE  AVE,81880,B,4,Conventional,199.677824974961
3860,720287,WAYNE  AVE,81880,B,4,Conventional,137.392660429705
3861,720297,WAYNE  AVE,81880,B,4,Conventional,100.165955858036
3862,720299,WAYNE  AVE,81880,B,4,Conventional,99.5721775617648
3863,720300,WAYNE  AVE,81880,B,4,Conventional,28.1715064313364
3864,720314,W  CLIVEDEN  ST,23920,B,4,Paint Buffered,432.315025507627
3865,720323,W  CLIVEDEN  ST,23920,B,4,Paint Buffered,479.156182686424
3866,720401,W  UPSAL  ST,79020,B,3,Conventional,340.021771268028
3867,720408,W  UPSAL  ST,79020,B,3,Conventional,254.411792952739
3868,720415,W  UPSAL  ST,79020,B,3,Conventional,472.013618732802
3869,720417,W  UPSAL  ST,79020,B,3,Conventional,31.7810421762452
3870,720447,WAYNE  AVE,81880,B,3,Sharrow,166.829375849487
3871,720449,WAYNE  AVE,81880,B,3,Sharrow,125.598685269593
3872,720451,WAYNE  AVE,81880,B,3,Sharrow,144.262445099415
3873,720491,WAYNE  AVE,81880,B,3,Sharrow,201.220666046209
3874,720492,WAYNE  AVE,81880,B,3,Sharrow,116.159760816729
3875,720493,WAYNE  AVE,81880,B,3,Sharrow,118.846268347322
3876,720494,WAYNE  AVE,81880,B,3,Sharrow,121.34555726563
3877,720508,W  RITTENHOUSE  ST,68740,B,4,Sharrow,157.814579015677
3878,720509,W  RITTENHOUSE  ST,68740,B,4,Sharrow,83.2742491165455
3879,720513,W  RITTENHOUSE  ST,68740,FT,4,Sharrow,81.6452410072647
3880,720514,W  RITTENHOUSE  ST,68740,FT,4,Sharrow,191.340633580665
3881,720515,W  CHELTEN  AVE,22580,B,2,Conventional,223.439328322969
3882,720516,W  CHELTEN  AVE,22580,B,2,Conventional,212.685042882121
3883,720540,W  CHELTEN  AVE,22580,B,2,Conventional,318.905085012377
3884,720541,W  RITTENHOUSE  ST,68740,FT,4,Sharrow,231.58635327265
3885,720542,W  RITTENHOUSE  ST,68740,FT,4,Sharrow,190.874915974865
3886,720557,MANHEIM  ST,53160,TF,4,Sharrow,111.433416517356
3887,720599,E  HORTTER  ST,43640,FT,5,Conventional,101.182034528636
3888,720601,E  HORTTER  ST,43640,FT,5,Conventional,197.034423868953
3889,720632,BELFIELD  AVE,16560,B,4,Conventional,88.3466397993717
3890,720635,BELFIELD  AVE,16560,B,4,Conventional,114.095765305016
3891,720637,BELFIELD  AVE,16560,B,4,Conventional,111.334123074033
3892,720639,E  UPSAL  ST,79000,B,2,Conventional,109.853899073595
3893,720642,BELFIELD  AVE,16560,B,3,Conventional,187.38444866304
3894,720650,E  JOHNSON  ST,46200,B,3,Conventional,25.7116788802104
3895,720654,E  JOHNSON  ST,46200,B,3,Conventional,95.6138117656247
3896,720670,E  HORTTER  ST,43640,FT,5,Conventional,155.620077790381
3897,720672,E  HORTTER  ST,43640,FT,5,Conventional,344.884031978326
3898,720794,HIGH  ST,42500,FT,4,Conventional,424.700351769476
3899,720795,HIGH  ST,42500,FT,4,Conventional,360.443871978845
3900,720812,HIGH  ST,42500,FT,4,Conventional,101.271767158044
3901,720813,HIGH  ST,42500,FT,4,Conventional,110.079812435434
3902,720814,HIGH  ST,42500,FT,4,Conventional,259.054686293348
3903,720838,E  CHELTEN  AVE,22560,B,2,Conventional,157.890612267503
3904,720859,E  CHELTEN  AVE,22560,B,2,Conventional,270.461317570043
3905,720862,E  CHELTEN  AVE,22560,B,2,Conventional,195.519072323346
3906,720864,E  CHELTEN  AVE,22560,B,2,Conventional,329.222106361887
3907,720867,E  HAINES  ST,39920,TF,4,Conventional,112.618747572603
3908,720868,E  HAINES  ST,39920,TF,4,Conventional,152.055485264208
3909,720869,E  HAINES  ST,39920,TF,4,Conventional,105.757520082967
3910,720871,E  HAINES  ST,39920,TF,4,Conventional,114.831873202864
3911,720877,E  HAINES  ST,39920,TF,4,Conventional,202.38080570887
3912,720878,E  HAINES  ST,39920,TF,4,Conventional,25.3542833270198
3913,720887,E  CHELTEN  AVE,22560,B,2,Conventional,226.291096033426
3914,720890,E  CHELTEN  AVE,22560,B,2,Conventional,202.268454064284
3915,721008,BELFIELD  AVE,16560,B,3,Conventional,719.726742704847
3916,721054,BELFIELD  AVE,16560,B,2,Conventional,83.6170622087088
3917,721055,OGONTZ  AVE,61180,B,2,Conventional,96.6222037103156
3918,721056,BELFIELD  AVE,16560,B,2,Conventional,73.5693876664024
3919,721062,OGONTZ  AVE,61180,B,2,Conventional,137.461746663319
3920,721063,BELFIELD  AVE,16560,B,2,Conventional,116.742217437353
3921,721086,N  17TH  ST,88110,FT,5,Conventional,111.569209889918
3922,721089,N  17TH  ST,88110,FT,5,Conventional,111.728450261666
3923,721113,W  SOMERVILLE  AVE,73340,B,4,Conventional,69.2592524258541
3924,721114,W  SOMERVILLE  AVE,73340,B,4,Conventional,110.695634053533
3925,721115,W  SOMERVILLE  AVE,73340,B,4,Conventional,85.7805233351515
3926,721176,E  CHELTEN  AVE,22560,B,2,Conventional,274.088152692111
3927,721178,E  CHELTEN  AVE,22560,B,2,Conventional,152.802168379706
3928,721179,E  CHELTEN  AVE,22560,B,2,Conventional,144.919399863061
3929,721186,BOYER  ST,18620,FT,4,Conventional,134.798270377026
3930,721187,BOYER  ST,18620,FT,4,Conventional,102.78955420985
3931,721189,BOYER  ST,18620,FT,4,Conventional,67.0757384414479
3932,721191,BOYER  ST,18620,FT,4,Conventional,105.103066449163
3933,721194,BOYER  ST,18620,FT,4,Conventional,154.943701788235
3934,721206,E  CHELTEN  AVE,22560,B,2,Conventional,267.281321216051
3935,721207,E  CHELTEN  AVE,22560,B,2,Conventional,68.1703010310168
3936,721209,E  CHELTEN  AVE,22560,B,2,Conventional,65.443845898228
3937,721210,E  CHELTEN  AVE,22560,B,2,Conventional,70.2913841943535
3938,721234,CHURCH  LN,23080,B,4,Conventional,150.33145812345
3939,721235,CHURCH  LN,23080,B,4,Conventional,143.693735151712
3940,721245,BOYER  ST,18620,FT,4,Conventional,149.98556197966
3941,721246,BOYER  ST,18620,FT,4,Conventional,203.301889674616
3942,721280,WYNCOTE  AVE,84840,B,3,Conventional,135.691374319629
3943,721292,WYNCOTE  AVE,84840,B,3,Conventional,51.0861522610224
3944,721294,WYNCOTE  AVE,84840,B,3,Conventional,83.2074814840873
3945,721298,66TH  AVE,89180,B,3,Conventional,99.2298876188866
3946,721299,WYNCOTE  AVE,84840,B,3,Conventional,164.774364437481
3947,721300,66TH  AVE,89180,B,3,Conventional,75.3001098390144
3948,721301,66TH  AVE,89180,B,3,Conventional,83.5594572228387
3949,721303,66TH  AVE,89180,B,3,Conventional,89.0834969755203
3950,721304,WYNCOTE  AVE,84840,B,3,Conventional,111.507096352876
3951,721307,WYNCOTE  AVE,84840,B,3,Conventional,58.3750548566617
3952,721321,66TH  AVE,89180,B,3,Conventional,190.049118417194
3953,721431,W  OLNEY  AVE,61360,B,2,Conventional,128.598046018241
3954,721434,W  OLNEY  AVE,61360,B,2,Conventional,56.214982717537
3955,721475,STENTON  AVE,74660,B,2,Paint Buffered,88.842440154565
3956,721476,STENTON  AVE,74660,B,2,Paint Buffered,199.429136166415
3957,721477,OGONTZ  AVE,61180,B,2,Conventional,222.275431279128
3958,721479,STENTON  AVE,74660,B,2,Paint Buffered,99.0348123076332
3959,721481,OGONTZ  AVE,61180,B,2,Conventional,96.7375864709564
3960,721485,OGONTZ  AVE,61180,B,2,Conventional,132.298755960904
3961,721493,OGONTZ  AVE,61180,B,2,Conventional,60.4127906052076
3962,721494,OGONTZ  AVE,61180,B,2,Conventional,43.4597628061424
3963,721497,OGONTZ  AVE,61180,B,2,Conventional,101.655428526587
3964,721518,OGONTZ  AVE,61180,B,2,Conventional,121.330837334881
3965,721541,OGONTZ  AVE,61180,B,2,Conventional,188.531988546521
3966,721542,OGONTZ  AVE,61180,B,2,Conventional,87.1508123107351
3967,721548,W  OLNEY  AVE,61360,B,2,Conventional,88.085683853105
3968,721550,W  OLNEY  AVE,61360,B,2,Conventional,90.000101933879
3969,721551,W  OLNEY  AVE,61360,B,2,Conventional,89.6908486496279
3970,721552,W  OLNEY  AVE,61360,B,2,Conventional,162.139962397633
3971,721553,OGONTZ  AVE,61180,B,2,Conventional,292.340363731969
3972,721554,W  OLNEY  AVE,61360,B,2,Conventional,231.135601289206
3973,721575,66TH  AVE,89180,B,3,Conventional,88.0975209863609
3974,721576,66TH  AVE,89180,B,3,Conventional,89.3091212247978
3975,721577,66TH  AVE,89180,B,3,Conventional,177.691185614258
3976,721585,STENTON  AVE,74660,B,2,Paint Buffered,98.3748294253181
3977,721586,OLD YORK  RD,61300,B,2,Conventional,196.147746995116
3978,721592,OLD YORK  RD,61300,B,2,Conventional,80.6039508281011
3979,721598,OLD YORK  RD,61300,B,2,Conventional,59.866794164046
3980,721600,OLD YORK  RD,61300,B,2,Conventional,57.7715287117628
3981,721606,OLD YORK  RD,61300,B,2,Conventional,119.641869866072
3982,721626,W  OLNEY  AVE,61360,B,2,Conventional,103.671000496696
3983,721627,W  OLNEY  AVE,61360,B,2,Conventional,113.101535131019
3984,721686,WYNCOTE  AVE,84840,B,3,Conventional,187.546780892112
3985,721719,BELFIELD  AVE,16560,B,3,Conventional,253.870251368603
3986,721726,E  UPSAL  ST,79000,B,2,Conventional,276.745152839075
3987,721757,E  UPSAL  ST,79000,B,2,Conventional,134.675361795373
3988,721765,E  UPSAL  ST,79000,B,2,Conventional,133.496039539416
3989,721804,OLD YORK  RD,61300,B,2,Conventional,234.758681960318
3990,721827,STENTON  AVE,74660,B,2,Paint Buffered,125.081289282637
3991,721829,STENTON  AVE,74660,B,2,Paint Buffered,120.053057403317
3992,721842,OLD YORK  RD,61300,B,2,Conventional,135.526217426788
3993,721844,OLD YORK  RD,61300,B,2,Conventional,160.850252424279
3994,721878,OGONTZ  AVE,61180,B,2,Conventional,111.536057279492
3995,721895,OGONTZ  AVE,61180,B,2,Conventional,110.746267271389
3996,721910,OGONTZ  AVE,61180,B,2,Conventional,101.384349853153
3997,721918,OGONTZ  AVE,61180,B,2,Conventional,92.4196826098307
3998,721928,OGONTZ  AVE,61180,B,2,Conventional,112.302853800541
3999,721931,OGONTZ  AVE,61180,B,2,Conventional,116.959843326716
4000,721940,OLD YORK  RD,61300,B,2,Conventional,129.931689005177
4001,721954,W  SOMERVILLE  AVE,73340,B,4,Conventional,120.81376491601
4002,722143,WYNCOTE  AVE,84840,B,3,Conventional,24.9064636259242
4003,722144,66TH  AVE,89180,B,3,Conventional,23.3013133420824
4004,722145,66TH  AVE,89180,B,3,Conventional,11.7398115201303
4005,722161,E  CHELTEN  AVE,22560,B,2,Conventional,262.097290622553
4006,722162,E  HAINES  ST,39920,TF,4,Conventional,152.944932770762
4007,722185,OLD YORK  RD,61300,B,2,Conventional,40.3951136751424
4008,722186,OLD YORK  RD,61300,B,2,Conventional,99.1135356243159
4009,722188,W  WALNUT  LN,81180,B,2,Conventional,252.03063537595
4010,722189,W  WALNUT  LN,81180,B,2,Conventional,92.4113803465216
4011,722195,W  OLNEY  AVE,61360,B,2,Conventional,181.611591303015
4012,722196,W  OLNEY  AVE,61360,B,2,Conventional,159.644118776681
4013,722198,OGONTZ  AVE,61180,B,2,Conventional,223.9281503417
4014,722199,OGONTZ  AVE,61180,B,2,Conventional,276.852507525882
4015,722204,N  20TH  ST,88170,FT,4,Conventional,371.04163054966
4016,722205,N  20TH  ST,88170,FT,4,Conventional,146.548226731114
4017,722210,E  CHELTEN  AVE,22560,B,2,Conventional,160.324832446822
4018,722211,E  CHELTEN  AVE,22560,B,2,Conventional,73.4857707634562
4019,722217,STENTON  AVE,74660,B,2,Paint Buffered,57.8063876032192
4020,722218,STENTON  AVE,74660,B,2,Paint Buffered,50.9016506357699
4021,740001,66TH  AVE,89180,B,3,Conventional,133.954193155841
4022,740002,66TH  AVE,89180,B,3,Conventional,121.011416214537
4023,740014,TABOR  AVE,76025,B,3,Sharrow,224.74467068555
4024,740018,W  GODFREY  AVE,37500,B,2,Paint Buffered,133.287596657335
4025,740022,W  GODFREY  AVE,37500,B,2,Paint Buffered,343.944865470078
4026,740024,OXFORD  AVE,62080,B,2,Conventional,356.555186557827
4027,740025,E  GODFREY  AVE,37480,B,2,Conventional,771.033877502643
4028,740028,CRESCENTVILLE  RD,25760,B,4,Conventional,313.133474818145
4029,740029,OXFORD  AVE,62080,B,2,Conventional,130.767706496393
4030,740031,W  NEDRO  AVE,59180,TF,4,Conventional,129.525325166063
4031,740034,OXFORD  AVE,62080,B,2,Conventional,173.914960693591
4032,740041,OXFORD  AVE,62080,B,2,Conventional,168.009691019604
4033,740042,W  OLNEY  AVE,61360,B,2,Sharrow,135.411983164045
4034,740048,W  OLNEY  AVE,61360,B,2,Sharrow,259.631326398898
4035,740050,E  OLNEY  AVE,61340,B,2,Sharrow,436.654006414855
4036,740059,SUMMERDALE  AVE,75420,B,3,Conventional,564.003549471436
4037,740065,N  5TH  ST,87890,B,3,Conventional,153.33687919
4038,740072,OLD YORK  RD,61300,B,4,Conventional,141.631522892897
4039,740083,CASTOR  AVE,21880,B,2,Conventional,87.4040137016983
4040,740091,66TH  AVE,89180,B,3,Conventional,116.361158501514
4041,740092,66TH  AVE,89180,B,3,Conventional,88.874537464558
4042,740094,66TH  AVE,89180,B,3,Conventional,89.1687431824887
4043,740096,66TH  AVE,89180,B,3,Sharrow,121.196984954608
4044,740098,66TH  AVE,89180,B,3,Sharrow,159.013238014248
4045,740101,66TH  AVE,89180,B,3,Sharrow,166.233932876556
4046,740103,66TH  AVE,89180,B,3,Conventional,98.3697025470356
4047,740105,66TH  AVE,89180,B,3,Conventional,122.885446695612
4048,740108,66TH  AVE,89180,B,3,Conventional,188.193417693329
4049,740110,66TH  AVE,89180,B,3,Conventional,97.9841875647382
4050,740111,N  5TH  ST,87890,B,3,Conventional,230.86412221831
4051,740112,66TH  AVE,89180,B,3,Conventional,124.410375707298
4052,740118,66TH  AVE,89180,B,3,Conventional,108.32161211139
4053,740121,66TH  AVE,89180,B,3,Conventional,103.457072537578
4054,740124,66TH  AVE,89180,B,3,Conventional,102.478621037684
4055,740125,N  5TH  ST,87890,B,3,Conventional,71.2430318893017
4056,740129,N  5TH  ST,87890,B,3,Conventional,63.7484527418971
4057,740145,N  5TH  ST,87890,B,3,Conventional,91.0593863134386
4058,740196,RISING SUN  AVE,68600,B,3,Conventional,224.273890384605
4059,740200,N  5TH  ST,87890,B,3,Conventional,190.289847804938
4060,740235,RISING SUN  AVE,68600,B,3,Conventional,118.167653707381
4061,740252,OXFORD  AVE,62080,B,2,Conventional,233.574609728757
4062,740266,RISING SUN  AVE,68600,B,3,Conventional,106.955913874231
4063,740275,RISING SUN  AVE,68600,B,3,Conventional,38.221265658678
4064,740291,OXFORD  AVE,62080,B,2,Conventional,107.424077300715
4065,740293,N  5TH  ST,87890,B,3,Conventional,256.224464377047
4066,740296,RISING SUN  AVE,68600,B,3,Conventional,96.7575265372027
4067,740310,W  GODFREY  AVE,37500,B,2,Paint Buffered,116.044649243256
4068,740315,W  GODFREY  AVE,37500,B,2,Paint Buffered,88.4248266319725
4069,740318,W  GODFREY  AVE,37500,B,2,Paint Buffered,89.9641250684853
4070,740320,RISING SUN  AVE,68600,B,3,Conventional,94.8974360278468
4071,740329,W  GODFREY  AVE,37500,B,2,Paint Buffered,178.320383349503
4072,740333,OXFORD  AVE,62080,B,2,Conventional,127.330064230906
4073,740335,N  5TH  ST,87890,B,3,Conventional,118.513448772275
4074,740350,W  GODFREY  AVE,37500,B,2,Paint Buffered,91.4077523312981
4075,740352,W  GODFREY  AVE,37500,B,2,Paint Buffered,91.6766729463121
4076,740353,W  GODFREY  AVE,37500,B,2,Paint Buffered,93.3562302124158
4077,740356,TABOR  AVE,76025,B,3,Conventional,216.140540279513
4078,740358,W  GODFREY  AVE,37500,B,2,Paint Buffered,111.338558680623
4079,740361,N  5TH  ST,87890,B,3,Conventional,111.952126991126
4080,740362,W  GODFREY  AVE,37500,B,2,Paint Buffered,111.710459386561
4081,740363,RISING SUN  AVE,68600,B,3,Conventional,226.547299442756
4082,740368,W  GODFREY  AVE,37500,B,2,Paint Buffered,123.252757560947
4083,740371,W  GODFREY  AVE,37500,B,2,Paint Buffered,86.1172269798431
4084,740377,W  GODFREY  AVE,37500,B,2,Paint Buffered,114.030177398836
4085,740379,OXFORD  AVE,62080,B,2,Conventional,186.992622711285
4086,740384,W  GODFREY  AVE,37500,B,2,Paint Buffered,233.076139637394
4087,740388,W  GODFREY  AVE,37500,B,2,Paint Buffered,85.6776042701717
4088,740392,W  GODFREY  AVE,37500,B,2,Paint Buffered,75.3501818142328
4089,740397,W  GODFREY  AVE,37500,B,2,Paint Buffered,79.569349997353
4090,740400,W  GODFREY  AVE,37500,B,2,Paint Buffered,74.5608507266522
4091,740404,W  GODFREY  AVE,37500,B,2,Paint Buffered,70.3259569923119
4092,740408,W  GODFREY  AVE,37500,B,2,Paint Buffered,78.3356647834277
4093,740413,RISING SUN  AVE,68600,B,3,Conventional,118.86585942391
4094,740417,TABOR  AVE,76025,B,3,Conventional,231.635434906169
4095,740432,RISING SUN  AVE,68600,B,3,Conventional,84.1230839858898
4096,740438,N  FRONT  ST,35200,B,4,Conventional,81.7841134929657
4097,740440,N  5TH  ST,87890,B,3,Conventional,227.061263027919
4098,740446,RISING SUN  AVE,68600,B,3,Conventional,37.9911470477479
4099,740455,RISING SUN  AVE,68600,B,3,Conventional,34.1475873050127
4100,740467,VAN KIRK  ST,79720,B,4,Conventional,71.3021110915076
4101,740470,N  FRONT  ST,35200,B,4,Conventional,72.3888847464596
4102,740476,N  5TH  ST,87890,B,3,Conventional,76.1373935341827
4103,740481,VAN KIRK  ST,79720,B,4,Conventional,67.0973541514784
4104,740492,TABOR  AVE,76025,B,3,Conventional,225.897113292232
4105,740495,VAN KIRK  ST,79720,B,4,Conventional,67.6248560179766
4106,740496,N  FRONT  ST,35200,B,4,Conventional,74.7255996297021
4107,740498,N  5TH  ST,87890,B,3,Conventional,70.2576688531377
4108,740504,RISING SUN  AVE,68600,B,3,Conventional,111.14212509993
4109,740509,VAN KIRK  ST,79720,B,4,Conventional,70.5454738971885
4110,740517,N  FRONT  ST,35200,B,4,Conventional,76.1496089649927
4111,740520,VAN KIRK  ST,79720,B,4,Conventional,70.9287857781229
4112,740522,E  GODFREY  AVE,37480,B,4,Conventional,233.845960659291
4113,740525,N  5TH  ST,87890,B,3,Conventional,77.0942172935662
4114,740532,RISING SUN  AVE,68600,B,3,Conventional,111.312558826276
4115,740535,VAN KIRK  ST,79720,B,4,Conventional,69.1674723498473
4116,740547,N  FRONT  ST,35200,B,4,Conventional,71.0647302142831
4117,740552,TABOR  AVE,76025,B,3,Conventional,221.367727286493
4118,740553,VAN KIRK  ST,79720,B,4,Conventional,76.9341174096907
4119,740564,RISING SUN  AVE,68600,B,3,Conventional,129.67148790454
4120,740565,E  GODFREY  AVE,37480,B,4,Conventional,215.209456201397
4121,740566,N  5TH  ST,87890,B,3,Conventional,112.490380623229
4122,740577,TABOR  AVE,76025,B,3,Conventional,83.594143274154
4123,740579,N  FRONT  ST,35200,B,4,Conventional,75.1831529425977
4124,740583,E  CHAMPLOST  AVE,22260,B,4,Conventional,99.4286690643011
4125,740586,E  CHAMPLOST  AVE,22260,B,4,Conventional,76.160321273306
4126,740588,E  CHAMPLOST  AVE,22260,B,4,Conventional,30.0404742213449
4127,740592,E  CHAMPLOST  AVE,22260,B,4,Conventional,59.3113425932783
4128,740597,TABOR  AVE,76025,B,3,Conventional,70.6365181042476
4129,740599,E  CHAMPLOST  AVE,22260,B,4,Conventional,157.990824805832
4130,740600,E  CHAMPLOST  AVE,22260,B,4,Conventional,86.6239546729864
4131,740602,E  GODFREY  AVE,37480,B,4,Conventional,155.68466170722
4132,740605,N  5TH  ST,87890,B,3,Conventional,112.029102165138
4133,740616,N  PARK  AVE,62960,TF,4,Conventional,223.5232210513
4134,740631,E  GODFREY  AVE,37480,B,4,Conventional,139.877467071781
4135,740646,TABOR  AVE,76025,B,3,Conventional,73.6167588309934
4136,740661,E  GODFREY  AVE,37480,B,4,Conventional,207.481853755604
4137,740668,TABOR  AVE,76025,B,3,Conventional,77.9783272047615
4138,740672,N  5TH  ST,87890,B,3,Conventional,224.329959164119
4139,740677,N  PARK  AVE,62960,TF,4,Conventional,227.689090087029
4140,740680,TABOR  AVE,76025,B,3,Conventional,73.3487520640032
4141,740683,N  13TH  ST,88050,FT,4,Conventional,229.008400829288
4142,740693,E  GODFREY  AVE,37480,B,4,Conventional,220.339933955316
4143,740714,N  PARK  AVE,62960,TF,4,Conventional,129.289468135777
4144,740717,N  13TH  ST,88050,FT,4,Conventional,141.034860686636
4145,740718,W  OLNEY  AVE,61360,B,2,Sharrow,116.513770516147
4146,740731,N  5TH  ST,87890,B,3,Conventional,226.577764952084
4147,740739,N  PARK  AVE,62960,TF,4,Conventional,113.120380254257
4148,740740,W  TABOR  RD,76540,B,4,Conventional,99.194305334028
4149,740744,N  11TH  ST,88010,B,4,Sharrow,185.32520949823
4150,740748,N  13TH  ST,88050,B,4,Conventional,112.743635080119
4151,740749,W  TABOR  RD,76540,B,4,Conventional,117.070207133063
4152,740751,OXFORD  AVE,62080,B,2,Conventional,216.240627676244
4153,740766,OXFORD  AVE,62080,B,2,Conventional,78.9469870693693
4154,740774,W  TABOR  RD,76540,B,4,Sharrow,358.569148545114
4155,740778,W  OLNEY  AVE,61360,B,2,Sharrow,95.2620028069961
4156,740780,OXFORD  AVE,62080,B,2,Conventional,66.4271014105623
4157,740783,W  OLNEY  AVE,61360,B,2,Sharrow,92.2160216398652
4158,740785,W  OLNEY  AVE,61360,B,2,Sharrow,107.540223328125
4159,740789,N  5TH  ST,87890,B,3,Conventional,229.023162959053
4160,740790,W  OLNEY  AVE,61360,B,2,Sharrow,113.440579596644
4161,740794,W  OLNEY  AVE,61360,B,2,Sharrow,112.582832113821
4162,740796,W  OLNEY  AVE,61360,B,2,Sharrow,97.7255221224063
4163,740798,W  OLNEY  AVE,61360,B,2,Sharrow,114.536937683281
4164,740801,N  FRONT  ST,35200,B,4,Sharrow,133.416862705695
4165,740804,W  OLNEY  AVE,61360,B,2,Sharrow,124.89355555852
4166,740807,W  OLNEY  AVE,61360,B,2,Sharrow,127.965223807915
4167,740808,N  11TH  ST,88010,B,4,Sharrow,153.633704622143
4168,740810,W  OLNEY  AVE,61360,B,2,Sharrow,61.2906461055267
4169,740815,W  OLNEY  AVE,61360,B,2,Sharrow,113.004099951082
4170,740819,E  CHELTENHAM  AVE,22600,B,4,Conventional,228.551470542945
4171,740820,N  FRONT  ST,35200,B,4,Sharrow,93.0049151350525
4172,740821,W  OLNEY  AVE,61360,B,2,Sharrow,274.483894155718
4173,740834,E  CHELTENHAM  AVE,22600,B,4,Conventional,188.137024926365
4174,740837,N  5TH  ST,87890,B,3,Conventional,249.359668550159
4175,740840,TABOR  AVE,76025,B,3,Conventional,222.718619296966
4176,740843,LORETTO  AVE,51660,B,4,Conventional,96.5197837503405
4177,740844,OXFORD  AVE,62080,B,2,Conventional,276.002744451268
4178,740860,RISING SUN  AVE,68600,B,2,Conventional,122.41802291449
4179,740866,SUMMERDALE  AVE,75420,B,3,Conventional,78.2825069788451
4180,740875,RISING SUN  AVE,68600,B,2,Conventional,121.410404244395
4181,740893,E  TABOR  RD,76520,B,3,Conventional,56.0563063039104
4182,740897,RISING SUN  AVE,68600,B,2,Conventional,170.060581124576
4183,740901,E  TABOR  RD,76520,B,3,Conventional,80.4782004214712
4184,740909,RISING SUN  AVE,68600,B,2,Conventional,74.0988377820051
4185,740921,SUMMERDALE  AVE,75420,B,3,Conventional,33.5355609783219
4186,740944,RISING SUN  AVE,68600,B,2,Conventional,188.439940582746
4187,740959,RISING SUN  AVE,68600,B,2,Conventional,54.3699566916485
4188,740974,RISING SUN  AVE,68600,B,2,Conventional,123.994857434266
4189,740991,RISING SUN  AVE,68600,B,2,Conventional,113.209992010752
4190,741010,RISING SUN  AVE,68600,B,2,Conventional,27.812838360228
4191,741071,N  11TH  ST,88010,B,4,Sharrow,223.820586640513
4192,741084,N  5TH  ST,87890,B,3,Conventional,199.189250824305
4193,741088,OLD YORK  RD,61300,B,4,Conventional,227.827522511917
4194,741115,N  5TH  ST,87890,B,3,Conventional,71.6443150821569
4195,741125,N  5TH  ST,87890,B,3,Conventional,75.5635962841087
4196,741138,N  5TH  ST,87890,B,3,Conventional,152.040204904354
4197,741156,N  5TH  ST,87890,B,3,Conventional,228.461520829961
4198,741168,N  5TH  ST,87890,B,3,Conventional,111.130893591088
4199,741180,N  5TH  ST,87890,B,3,Conventional,109.798226416846
4200,741207,OLD YORK  RD,61300,B,4,Conventional,223.128893398638
4201,741209,OLD YORK  RD,61300,B,4,Conventional,131.949043804965
4202,741213,OLD YORK  RD,61300,B,4,Conventional,48.8988114470574
4203,741215,OLD YORK  RD,61300,B,4,Conventional,129.702006954521
4204,741219,OLD YORK  RD,61300,B,4,Conventional,111.782792946393
4205,741377,RISING SUN  AVE,68600,B,2,Conventional,28.9446197761553
4206,741378,RISING SUN  AVE,68600,B,2,Conventional,59.1711921838288
4207,741379,RISING SUN  AVE,68600,B,2,Conventional,26.5553150784452
4208,741380,RISING SUN  AVE,68600,B,2,Conventional,45.7623632123575
4209,741442,CASTOR  AVE,21880,B,2,Conventional,227.466181917007
4210,741444,CASTOR  AVE,21880,B,2,Conventional,112.347869780871
4211,741447,CASTOR  AVE,21880,B,2,Conventional,114.357544445336
4212,741449,CASTOR  AVE,21880,B,2,Conventional,114.349872149947
4213,741450,CASTOR  AVE,21880,B,2,Conventional,106.629932081246
4214,741455,CASTOR  AVE,21880,B,2,Conventional,105.399326769399
4215,741459,CASTOR  AVE,21880,B,2,Conventional,108.255134204736
4216,741464,CASTOR  AVE,21880,B,2,Conventional,95.2582559444802
4217,741469,CASTOR  AVE,21880,B,2,Conventional,105.878483367357
4218,741473,CASTOR  AVE,21880,B,2,Conventional,111.106933338209
4219,741476,CASTOR  AVE,21880,B,2,Conventional,85.0448963354644
4220,741478,CASTOR  AVE,21880,B,2,Sharrow,97.1670542115596
4221,741491,DYRE  ST,29780,TF,4,Sharrow,155.537127299284
4222,741511,LARGE  ST,49200,B,4,Sharrow,115.322123392276
4223,741512,LARGE  ST,49200,B,4,Sharrow,115.742799094557
4224,741513,LARGE  ST,49200,B,4,Sharrow,109.212855044303
4225,741556,66TH  AVE,89180,B,3,Conventional,157.632669278594
4226,741558,66TH  AVE,89180,B,3,Conventional,26.2424369131001
4227,741562,STENTON  AVE,74660,B,2,Paint Buffered,162.074600562708
4228,741565,OLD YORK  RD,61300,B,2,Conventional,113.148886099007
